settlement_id,txn_id,merchant_id,settled_amount,platform_fee,net_payout,settlement_date,txn_date,settlement_lag_days,settlement_status,bank_ref_no
c4cd90fa-f0d4-45e3-ac5c-87ed2d606414,04462d3f-472b-4d62-948f-2c78e4db775d,MER00578,239961.04,3430.56,236530.48,2023-02-02,2023-01-29,4,Settled,BNK814178348
c331f728-8dea-4f0c-ade7-9e8bfb45e398,2252160c-12e9-4ece-a06b-9e2918d566e1,MER00530,1388.47,11.62,1376.85,2024-01-09,2024-01-08,1,Pending,BNK427221731
01aeb054-daca-4749-92e5-2a6979e5fbaa,031dff38-8115-43d2-bb48-023bf6a21f79,MER00495,17807.64,304.37,17503.27,2024-01-12,2024-01-09,3,Settled,BNK601372042
05a2c838-215b-4552-ae24-f4e1298215b1,c6979025-4ee9-4c3c-af69-e381937f59de,MER00321,38829.69,728.7,38100.99,2024-04-23,2024-04-22,1,Settled,BNK674096488
3850b5a5-0665-42e9-979e-da6adf911e36,294f3f3d-ddaa-49ca-96b0-0a77ff29bb60,MER00187,5896.03,86.76,5809.27,2024-08-11,2024-08-10,1,Settled,BNK691951430
1544b016-ad34-4d0d-bfa1-805062f89137,958d8016-7f37-4df9-85c1-ed4bb6ff18d5,MER00123,34641.77,453.38,34188.39,2023-04-26,2023-04-23,3,Pending,BNK582954906
d0da35ef-9f58-464b-b8e6-dee478e3b88d,00b82cfe-3d06-4dca-b866-f2918f6fd1df,MER00407,4126,78.9,4047.1,2024-11-19,2024-11-17,2,Settled,BNK796904030
1b998113-51e4-43b8-bc80-aca0fc0d002f,36586a50-5f93-4419-b76c-089128c581f9,MER00597,3421.1,51.4,3369.7,2024-11-01,2024-10-29,3,Settled,BNK971271176
cb4e5424-a029-4e84-b85a-835a2e1adf0e,892492c5-5e91-42dd-bb33-66a3d19f0e2c,MER00630,1278.27,22.81,1255.46,2024-11-12,2024-11-10,2,Settled,BNK650541816
dfbd45d0-62b4-45a2-930b-11b4b2b20a6e,4cdaaba0-b3e9-46d9-9d7a-ee3fb1ba9c42,MER00348,23768.89,232.74,23536.15,2024-01-12,2024-01-10,2,Settled,BNK926862020
999c210f-b08d-4cff-9d2d-69bf89b289d1,28bde5b2-3f2f-44c9-b31b-961276fb35f1,MER00228,80291.35,1385.46,78905.89,2023-05-04,2023-05-01,3,Settled,BNK450355024
746e06ee-a281-4287-b633-039442b4f0d1,4b782311-76d8-4ef5-8493-5379961307f0,MER00076,13747.44,258.96,13488.48,2024-12-26,2024-12-25,1,Settled,BNK827857309
ba24d3a7-161f-44e5-8166-1159d8275c54,8154cfad-0ad0-4e50-81c1-14a00686108d,MER00381,3897.09,71.66,3825.43,2024-08-02,2024-07-30,3,Settled,BNK163314594
3a7832e8-3ec0-46e5-a169-4072818a4ca4,abe37856-80de-4fad-8d9a-882c8f46292c,MER00616,423961.48,6150.18,417811.3,2025-02-07,2025-02-06,1,Settled,BNK179909625
b0fdfc1c-1d58-4b8d-9edd-b21e7979d87d,3cb885dd-299a-4a03-94ea-c26265315664,MER00518,76762.02,1190.44,75571.58,2023-09-15,2023-09-14,1,Settled,BNK746191244
b3d7beb4-9408-485b-9b3f-4a2ab97cad64,a6513559-6ad4-49df-8b52-30e6cf258e26,MER00209,8245.87,73.04,8172.83,2023-05-17,2023-05-16,1,Settled,BNK358580089
07f3174a-a621-4243-a030-d8e5c3718872,2e4e1f0b-47af-4341-8369-60eacf855397,MER00458,8883.36,167.99,8715.37,2023-08-02,2023-08-01,1,Disputed,BNK938335062
ea03e0cc-cc15-41e5-bbd9-63856d328189,e11d8091-9aea-4518-ad7a-49c64ad3887e,MER00143,21617.98,400.14,21217.84,2024-06-14,2024-06-13,1,Settled,BNK108219258
e793418f-bdfb-44ef-a3fc-ce3a48b2c036,5cdcbbd1-2bb1-4dea-8727-7bba31324dc3,MER00478,330498.32,5291.01,325207.31,2025-01-05,2025-01-04,1,Settled,BNK754996894
8f1ad2f8-8f69-4229-a332-75f7bb6d2aac,6c2604b5-a727-4d02-af48-c61f732dcb57,MER00057,2349.04,22.73,2326.31,2023-02-24,2023-02-23,1,Settled,BNK493624278
7b683501-74d1-4b53-a716-78e430d61682,ba3f1dbc-8117-464d-bfe6-bb67a37b0350,MER00324,7659.06,89.58,7569.48,2024-10-13,2024-10-12,1,Settled,BNK263281397
0a9eee94-1fb8-43c1-a50d-9ecbe5f9d076,c43dd4e6-c925-4fee-bf68-1e619bb40c0c,MER00420,8522.92,113.79,8409.13,2024-05-26,2024-05-25,1,Pending,BNK554371699
0382ba06-ecb9-4543-8bf7-285c6959f18a,5a761db1-b2c8-4331-8d9c-ff8090fec67f,MER00429,3558.98,47.41,3511.57,2023-06-28,2023-06-27,1,Settled,BNK221101176
52b03c35-49da-4a3f-ae05-7564ab5e8e2f,b1fbf084-f090-4be0-a263-7ad68061fc06,MER00600,82652.84,1347.15,81305.69,2024-02-12,2024-02-09,3,Settled,BNK826599101
41f7be72-b19e-4693-8096-cd5e0d9d06d5,d680328f-cf6d-4008-a31e-31a74a12ccff,MER00156,3318.54,35.01,3283.53,2023-06-30,2023-06-26,4,Settled,BNK318953599
661f97e2-038e-4816-ab81-2a82c409124c,956972ae-558b-4ffb-852d-a4271b38c8c3,MER00489,58885.05,564.94,58320.11,2023-04-16,2023-04-11,5,Pending,BNK267537171
c8619f19-7ca8-4c41-afe3-1258305a852f,414e6d8f-350b-4b2c-9b69-7ce8580f9fa0,MER00170,75798.68,828.12,74970.56,2025-02-25,2025-02-23,2,Disputed,BNK545054628
408aa688-6378-483a-8da6-e1557bd9e82d,29875001-1049-4bc1-aa91-735cf578a29d,MER00222,16039.34,174.85,15864.49,2024-07-01,2024-06-30,1,Pending,BNK419341347
97135eed-b325-4c9a-8872-1dc36fd3499f,9c2ff745-0b6b-490c-876f-cd38a8f54a56,MER00184,14773.74,89.72,14684.02,2024-10-20,2024-10-18,2,Settled,BNK536984501
5e7345ce-b5df-4b9a-bce3-da68d35f5b7c,86be69b4-b928-4935-a94f-bc8ed270cf63,MER00146,11534.54,120.08,11414.46,2023-11-09,2023-11-05,4,Settled,BNK473593030
30b8b196-9360-4fad-93a8-542c796e2d3e,314dc4bb-b8a4-444e-86d7-6ef4ccce98e8,MER00315,25292.06,380.84,24911.22,2023-11-04,2023-11-03,1,Settled,BNK241959089
a53b59ac-00ba-4da8-94ea-98fb58627be7,2ab6d381-587c-4610-b07a-f84b488ada3d,MER00458,9321.32,120.85,9200.47,2024-11-22,2024-11-21,1,Disputed,BNK970125258
7df4a5bd-6258-4886-a6b1-6fc98d5ef99e,e43cdf64-2134-4079-8fe0-5d204bea9369,MER00339,4034.48,75.49,3958.99,2023-12-26,2023-12-23,3,Settled,BNK894471884
3fe4937c-4a73-47de-85e7-05a583d38fe7,5c11dd95-fafc-4308-9a9b-6da48e775265,MER00478,288010.93,3540.94,284469.99,2024-04-09,2024-04-07,2,Settled,BNK291442306
54a26668-34be-4648-96af-be168920b8d9,349ed85a-b619-4c00-baaf-81e43dffb0a9,MER00096,21722.96,369.27,21353.69,2023-06-18,2023-06-16,2,Settled,BNK540108489
e339b46d-4ad1-431d-b316-3fa1571fe5f9,d1e53e29-189b-4b53-936f-90b0c4785a27,MER00519,2408.66,47.66,2361,2023-08-28,2023-08-27,1,Disputed,BNK242471526
6b5876cd-521a-4f77-baaf-2eb6bb5d8f2d,c32fda95-586a-42c9-a2c5-f7967e4a308b,MER00298,8061.98,66.69,7995.29,2024-01-06,2024-01-04,2,Settled,BNK148897833
c801ad1a-fc90-4ab1-95b4-7896985510b1,e03af63b-d62c-48c7-a35e-564c9fb80975,MER00091,6991.77,134.41,6857.36,2023-05-08,2023-05-07,1,Settled,BNK337513438
c023cbad-7cce-4e59-bc76-35a30c0b988f,9ee374b4-9c66-45bc-8323-67079069ddb6,MER00150,47912.71,401.84,47510.87,2023-02-22,2023-02-19,3,Settled,BNK488869196
5093d17a-58d7-40ff-a6ba-4a1de1025c5b,faf27406-74b7-4608-a0b2-1b93e7f0012b,MER00068,29779.59,197.9,29581.69,2024-05-02,2024-05-01,1,Settled,BNK854609405
59ad2cfe-1116-461a-bb08-b53c2bf8fbfa,dc845d3c-b9f9-49a4-a9ae-707f35d30f67,MER00349,25304.31,197.47,25106.84,2025-02-17,2025-02-13,4,Disputed,BNK449026183
bb067d36-df9c-4a7a-8f5b-d3e6a1b4d98d,9ab702f6-1265-45a4-b5e3-bd99a38aef8d,MER00047,3731.58,48.53,3683.05,2023-04-27,2023-04-26,1,Pending,BNK319851175
768ea953-fe14-45b4-b0a4-44d81c7f3ba9,5463517f-2ddf-4e26-a48c-3feef73f861c,MER00052,28044.53,348.22,27696.31,2024-11-12,2024-11-09,3,Settled,BNK873341975
0d811acd-6d03-41c7-bdeb-5e8ef92aa265,34fbd4d4-14c3-42ed-bf85-05e1a12a03f9,MER00214,9026.99,178.07,8848.92,2024-09-13,2024-09-12,1,Settled,BNK215332253
04b78db2-5451-45a3-8b33-8d02626f4296,b0a6d9c6-bf73-4f8d-accc-441ef57aca5e,MER00508,8391.72,105.46,8286.26,2024-02-07,2024-02-03,4,Settled,BNK454686799
3ff81c0d-aead-4ab6-9198-782154716e66,4f7d1489-ec13-4856-b9d2-500888a2835a,MER00218,8770.23,103.68,8666.55,2023-10-25,2023-10-21,4,Settled,BNK202507924
f749c774-274b-481a-91af-4cd1cc0d5768,0f3d4501-4a92-488e-b3ac-0c022ac8b68b,MER00132,21679.85,236.73,21443.12,2024-01-09,2024-01-07,2,Settled,BNK950748237
b6e1b9b4-0fd2-4f4a-be02-859309180df4,3cc724e5-037d-4abb-913d-3b1f1e0019a4,MER00352,1695.74,29.88,1665.86,2023-10-13,2023-10-12,1,Settled,BNK892055186
587d1f2a-3020-4c54-9276-5483484b76ad,5ae73a61-3455-44ac-b7a0-3e57bd9a093e,MER00260,150292.22,915.94,149376.28,2024-12-24,2024-12-23,1,Settled,BNK220583607
d5dda074-139d-47d3-96d8-122ff931c08b,3ceb6146-0abb-4543-967a-48a5ba641801,MER00002,47677.55,672.28,47005.27,2023-07-05,2023-07-04,1,Disputed,BNK373704169
d543436b-045a-46ab-95b8-33d8e6dd212e,afce9595-34b8-44a0-ae08-519ee38946b3,MER00459,23342.44,360.85,22981.59,2024-10-18,2024-10-17,1,Settled,BNK678061395
c8e184f0-6a17-4215-bdba-825932030ca7,77591acd-66a3-4388-9fc9-eae4a1829596,MER00523,7525.98,80.27,7445.71,2024-06-06,2024-06-04,2,Settled,BNK530592802
568c0010-fc46-4aa1-a269-df29f5dc8265,53ab0291-cbdb-4907-8231-c07dc9833e11,MER00094,7453.4,46.68,7406.72,2023-08-22,2023-08-21,1,Settled,BNK774628817
3764efc6-087f-4f24-9a32-e79c89d9e4a5,990eeb5e-4a49-45a9-91ed-348f7a798a24,MER00323,3985.69,31.45,3954.24,2023-06-10,2023-06-09,1,Pending,BNK796498906
199a02dd-650f-4463-9c8a-a3a260c96021,8e2bd067-4433-45f5-adfe-3ea6cb68dd3f,MER00075,232062.08,4498.66,227563.42,2023-09-21,2023-09-19,2,Settled,BNK489846798
364cd764-24a8-4f30-956f-a360a2896614,61dc25e6-033e-4e1d-a394-de1e515a302c,MER00507,13165.58,107.4,13058.18,2024-04-21,2024-04-20,1,Settled,BNK945837853
8beae01e-ead7-4e40-9614-ba9cbe0a2c72,d97ae60d-2bf1-4e23-8769-848b2c4591e6,MER00596,1276.71,21.22,1255.49,2025-03-11,2025-03-10,1,Pending,BNK844231741
473a16f4-5657-4fad-a805-73e109fe1fa8,ecc4a27c-eab8-4c63-8ba9-8e13cc0a713a,MER00641,78600.01,1172.67,77427.34,2024-06-17,2024-06-16,1,Disputed,BNK190380552
b9e71b01-8252-41d3-b514-2e68cd955954,dc68ecea-5575-4b58-9db3-8599e4d9b599,MER00634,4075.11,34.18,4040.93,2023-12-31,2023-12-30,1,Settled,BNK459568488
c08ee25d-4ec1-469f-8c54-4dd9bf565f9d,30aef75f-71b6-4b1c-872a-dfcf2a6d9bc5,MER00071,7246.92,83.87,7163.05,2023-07-05,2023-07-04,1,Settled,BNK243774672
b64346a1-07bb-492a-b6d5-234d9bd48ff3,d62d8cff-3388-4567-875e-6cc3a09fe36d,MER00036,3764.7,29.33,3735.37,2023-10-23,2023-10-21,2,Settled,BNK238600452
93b17c07-3181-4de7-8233-f9ba3b76cc0c,12136b63-9266-429f-8b7f-7a733607dcf2,MER00342,6684.86,55.9,6628.96,2023-06-11,2023-06-10,1,Settled,BNK354490635
e1effd6e-b323-4c43-924b-7c7f71277c5b,5ad6de7b-affa-46b6-bc5f-ad774f69ee06,MER00461,3976.72,42.06,3934.66,2024-01-23,2024-01-22,1,Disputed,BNK641517576
bd7c273d-3b1b-4cd7-bde7-bfdb74dc1a36,1121287a-421a-4c32-91eb-526f75d9ef80,MER00288,50254,915.51,49338.49,2023-08-29,2023-08-25,4,Pending,BNK732917551
7a8bcc3b-b171-4b99-b8c7-1a25af93466c,2a14e0aa-4f47-450a-9a8b-b20757c756e8,MER00085,4078.47,48.17,4030.3,2025-03-17,2025-03-16,1,Settled,BNK208127919
fa2636bf-f406-463e-9440-981d52163bd2,12406f70-4500-46bf-966d-4331f1cf86ea,MER00231,83239.54,1104.83,82134.71,2024-12-29,2024-12-27,2,Settled,BNK521577417
fe148767-ec77-4475-a739-baed8274cbd5,37cd0c1e-86ae-4571-af4b-8dd6237f6075,MER00464,285767.8,2394.06,283373.74,2023-11-23,2023-11-22,1,Pending,BNK524512839
d8d2afc3-7ad4-4b32-b294-b69756e86eba,6558c655-1044-4f9c-a20b-677a52be3f3a,MER00591,94069.99,930.79,93139.2,2024-06-30,2024-06-28,2,Settled,BNK707949808
47fb5fc5-54e9-4034-b7f8-f16ac1ad368f,97523590-bcac-4e55-b84a-4e2582ff7f31,MER00379,81630.35,1615.74,80014.61,2023-06-22,2023-06-20,2,Settled,BNK220028683
49d33c3a-585c-451c-a648-f711c0f6721f,e219e185-60fa-482f-bf0e-abe02697068a,MER00614,12427.89,144.5,12283.39,2024-05-29,2024-05-27,2,Settled,BNK518708567
2881c5d9-465b-4279-9504-dfbd870e4061,db513869-d478-4d71-8d71-a41507b16905,MER00261,8914.67,116.74,8797.93,2023-04-09,2023-04-08,1,Settled,BNK943317278
08066503-2823-44fc-a946-f00cd298a27f,87954f66-213a-4549-9a23-9d0d06421a69,MER00054,5185.61,80.87,5104.74,2023-05-11,2023-05-09,2,Pending,BNK686763215
55ed88e8-c2b4-480d-8a90-685e1e730138,fef4f7b0-7c2a-4daa-a782-412f944a8b30,MER00035,1535.01,10.96,1524.05,2024-02-27,2024-02-25,2,Settled,BNK698665368
f44c6d4d-e9db-4371-8f9e-aaf75643b50c,2981598e-9a6d-459c-9e7a-d7e84005aefe,MER00022,29935.46,460.14,29475.32,2023-12-13,2023-12-12,1,Settled,BNK715734909
284c8eb3-1f3d-4e12-8562-0d7ba158b240,dfe5b181-3544-4fad-a2e2-77c0acd5a020,MER00411,9067.18,73.55,8993.63,2023-05-27,2023-05-22,5,Disputed,BNK931597488
3c80fd64-7e41-4bc3-ae83-0ce48e317306,a8e1ba19-5865-4e91-aeef-ae230d1fc8b7,MER00426,40127.87,475.08,39652.79,2024-12-16,2024-12-14,2,Settled,BNK373177650
fece0331-5704-4801-88ef-305e91cc0633,88ed1a31-1fa6-4c6f-a8bc-bef8a0d3367e,MER00154,4436.44,82.32,4354.12,2024-11-13,2024-11-10,3,Settled,BNK808602411
b8fdb6d8-22a3-4be2-b259-6c7b295ca794,86a0aece-c075-4659-a19c-96e2c93ef80f,MER00306,1033.85,7.8,1026.05,2023-06-30,2023-06-29,1,Settled,BNK254976489
3e5883fe-84f8-41b8-93f4-62dfa396318c,5b38242b-f7eb-4588-a49e-ea5bb3394f1f,MER00338,60666.15,862.4,59803.75,2024-03-10,2024-03-07,3,Settled,BNK923597270
a4e6e18b-7220-461c-b555-05b610446d1c,1a90c8f6-dff3-489c-ba2b-ec8006099407,MER00590,8410.44,86.01,8324.43,2024-11-09,2024-11-04,5,Settled,BNK237994680
8b5863ff-2e22-4345-ac0d-ec5af49470ee,e5c44c4f-cacb-454e-be7a-afb11f386c5a,MER00564,6332.72,65.46,6267.26,2024-08-22,2024-08-21,1,Settled,BNK514728380
9a582564-19c5-4138-b1ee-cc9fcb6a1488,990f12b1-eedc-4882-acd0-fdd856b094ea,MER00107,13275.08,242.17,13032.91,2023-08-21,2023-08-19,2,Settled,BNK855792380
e1c535da-e692-4343-ac1c-301dba267e0e,8493e56b-bdd4-4cc7-87f4-b7746da7bd7e,MER00307,7991.05,157.96,7833.09,2025-01-03,2025-01-01,2,Settled,BNK210520321
d9fb0e43-6684-41c4-83af-9e72c53d49c1,05ec402c-9730-4cff-bcb5-b6e1630b91f6,MER00270,7112.15,131.56,6980.59,2025-03-26,2025-03-24,2,Settled,BNK248007103
a6b5d987-3bcc-415e-a599-4d1f6ac3aeb7,20ed9100-a5a6-4801-b419-7f257ee14a61,MER00494,100934.59,953.05,99981.54,2025-02-18,2025-02-16,2,Settled,BNK991835813
9240a0c8-978c-497d-ac89-ffce1186947d,1e2b80a2-9ba8-4c41-8633-61f7cf055d16,MER00148,23647.65,470.97,23176.68,2024-08-08,2024-08-06,2,Settled,BNK447592177
ff160efa-9549-4f47-aacd-12e5fc250395,1ef2cd90-e19e-4201-9ba3-3abbcadab6f4,MER00632,25615.85,350.31,25265.54,2023-10-11,2023-10-10,1,Disputed,BNK643905848
6faaa8dd-795a-4645-9477-1e3f5cd0a95a,a3a70824-1f81-46e5-81cc-cc74621d1793,MER00049,21422.17,383.83,21038.34,2024-12-03,2024-12-02,1,Settled,BNK589402684
c25c6fa8-a33b-4704-a80d-2439ee30d5bd,2d903e8f-d33a-4c88-b06b-43ff28ed537c,MER00554,3301.76,22.74,3279.02,2023-06-01,2023-05-30,2,Settled,BNK211862028
050b4da3-d505-418d-b8f6-5d97b64610f2,c91b2328-5d35-49d2-aa6a-a503ad18bb6c,MER00288,86071.19,1545.98,84525.21,2023-03-20,2023-03-19,1,Settled,BNK618054114
068ef66a-dafc-42fd-8c6b-a87da5b92a95,1b7a837e-0358-4fc6-862e-590759898a23,MER00229,152482.85,2391.3,150091.55,2023-05-08,2023-05-07,1,Settled,BNK341727417
ae2abd1d-0a3c-4b6f-9d31-4c6d4b0d6767,5c197cc3-96a0-407b-94fa-794f6312bf6b,MER00448,4143.51,56.2,4087.31,2025-03-03,2025-02-26,5,Disputed,BNK303376763
235ea30d-2434-44b1-8a56-96b6e83c7ea9,9d7e6387-4f14-48be-8189-026bd0937e8f,MER00424,60894.33,1167.22,59727.11,2023-07-17,2023-07-16,1,Settled,BNK783815769
c17a0fd5-71c1-4951-b63f-c04bf2253651,3602eee8-8cc2-4f25-b718-5884193aff60,MER00166,6424.64,73.69,6350.95,2024-04-14,2024-04-12,2,Settled,BNK471907780
15477b15-de34-47c5-a948-a34d350477f3,b1e287c8-8e54-469c-81ed-5c163a23353f,MER00280,9640.07,109.34,9530.73,2023-12-28,2023-12-27,1,Pending,BNK407346418
25cd5b73-14bd-4a11-93fc-621d8367e3c9,0c9e12ae-4d90-4c4a-a198-335bb9c8fad3,MER00322,6885.94,101,6784.94,2023-03-24,2023-03-23,1,Settled,BNK692802721
15201bf4-1a0e-4e81-8812-95b058f9e1fe,c65eb2f4-bd99-4c42-a1ee-b970fc2a6dac,MER00366,6552.44,45.61,6506.83,2023-07-21,2023-07-16,5,Settled,BNK259600410
99e1b6d8-7a04-43db-abe4-fda679bec99c,d8776f66-2fe6-4aec-b5f7-56502045a35d,MER00125,1154,9.47,1144.53,2023-07-27,2023-07-26,1,Settled,BNK934552836
71818407-8321-43c9-8090-d401a94ad59a,8d0089c9-0afe-4c6f-bb66-b27d6809819a,MER00433,3043.46,42.34,3001.12,2024-12-17,2024-12-16,1,Settled,BNK225030978
8f02cde3-c02d-4e27-8af2-4d7440f17b94,e3a44476-248d-455c-b1c1-12c1fd8a7281,MER00247,4406.23,71.68,4334.55,2023-11-25,2023-11-24,1,Pending,BNK230872523
9afce5bb-6786-4bae-b933-337f9e57a9dd,25e5de10-3eb5-4977-a0fd-45d5de83670b,MER00348,4864,93.29,4770.71,2024-12-03,2024-12-02,1,Settled,BNK317536619
3b644400-8d44-4b74-8d2b-2cf843345363,ba744ead-2dc8-4956-b406-177e5c7544bd,MER00525,7044.49,104.36,6940.13,2023-08-28,2023-08-26,2,Settled,BNK720877785
099eed54-7b1c-4896-8235-d8579c0ff039,58654a6b-9f30-4ae5-bc09-8f86b34071a3,MER00472,3840.09,25.88,3814.21,2024-07-31,2024-07-29,2,Settled,BNK112682264
86ff8c0c-9fd2-4f2d-bc4b-9183188d38b8,9be82ec3-26dd-4129-bbf6-6b93df5c85e4,MER00505,23726.07,146.34,23579.73,2023-01-31,2023-01-27,4,Settled,BNK872264066
c55214a5-b0ce-442b-9d79-87e872659709,af8f8cdb-8e81-42c8-aa7c-8142f98e567d,MER00112,5324.21,101.39,5222.82,2023-08-21,2023-08-20,1,Settled,BNK740754952
164abbf2-3270-428c-ab6f-12f9263e7dc9,1294503e-5e15-499b-b292-2305a7b2eb6f,MER00570,7917.96,134.83,7783.13,2024-03-07,2024-03-05,2,Settled,BNK173102318
92a040a7-5c7e-4f95-8c11-f45cbd4fb3a7,a742b999-ce78-44e6-96ff-494d4849fd14,MER00543,6706.82,128.92,6577.9,2024-09-29,2024-09-28,1,Settled,BNK178648693
06eeb951-a53c-4d97-89cb-f0077ce4cd2a,14f53292-668a-4fd4-89cd-b1c409a0021e,MER00377,13164.25,250.48,12913.77,2024-04-19,2024-04-17,2,Settled,BNK687041193
17c7d9bc-0691-4002-b3a7-1ccf8c7ada9d,9004f601-bd2e-4f2b-92b6-046a1e356f17,MER00322,18212.91,264.63,17948.28,2025-03-05,2025-03-01,4,Pending,BNK922371134
63c85fc3-e367-4b6f-9c38-45d94abe0a4a,0ceece0b-32ac-4e51-8bcf-e17bf6d7cc48,MER00556,8144.98,105.4,8039.58,2024-02-07,2024-02-06,1,Settled,BNK631252846
1cbfb4c4-7423-40c1-86b0-627b124a9490,c01a8d5e-66e5-4910-8c21-cf1ee3d121f1,MER00408,5231.72,93.76,5137.96,2024-02-14,2024-02-11,3,Pending,BNK672453854
3a2c580d-8c38-4d17-ac7d-0c874c29684e,aceb304c-9ed8-4bc4-9bae-5a25a03fdc55,MER00029,158329.41,2381.21,155948.2,2024-03-14,2024-03-12,2,Settled,BNK842037569
804aae34-b752-44c1-95bc-56c58fed88a5,3cfa0b6b-ddf0-416a-982f-38d844e594e9,MER00208,8201.63,98,8103.63,2023-02-08,2023-02-07,1,Pending,BNK432478846
89dbdd70-edb9-46c6-9182-54d12db787a2,0cfc5624-5b52-44eb-8a7d-9a876d70362c,MER00001,362291.42,7014.47,355276.95,2025-02-17,2025-02-15,2,Settled,BNK294796727
5f60e256-1cc6-48fe-b2b6-f287092ecb84,7834aac6-410c-4e33-b19b-77bc75757f22,MER00010,11852.44,172.36,11680.08,2023-01-03,2023-01-01,2,Settled,BNK345511887
989ebf70-1c8f-4700-97a3-9a322b2e8d11,72694db7-4504-41d1-bd11-0f016ee7f229,MER00383,6381.14,103.5,6277.64,2024-02-18,2024-02-14,4,Settled,BNK924100077
adb8ee6a-5412-4403-80ae-f2888e52ccda,f37fe556-b6f6-41d4-ac47-e23d450a81a2,MER00107,26073.86,291.42,25782.44,2023-12-30,2023-12-29,1,Settled,BNK866592754
51a92e72-b3fe-4234-9aaa-8718407aa8fe,913380de-7913-41fc-9dd2-c6f339bb8735,MER00141,3722.9,37.73,3685.17,2023-07-17,2023-07-16,1,Settled,BNK511627071
3ef384e8-0d47-4f06-a703-fdcf4dfaa789,bcc1cadd-9357-49d7-b7c5-4c3c5f33a2f2,MER00172,4861.95,79.72,4782.23,2024-10-10,2024-10-09,1,Settled,BNK743014393
3a6f5245-c073-4b32-81eb-68c2f592a398,7eb02c57-aa37-4893-8602-25205825b6ff,MER00140,5044.73,93.91,4950.82,2023-10-29,2023-10-28,1,Settled,BNK105368179
470430d8-52cf-4649-a497-aef9fea506ef,71ab79c9-99a0-4858-8d64-acf4c9531f59,MER00602,23974.41,400.34,23574.07,2023-09-15,2023-09-14,1,Settled,BNK849687189
f14de6fc-5a36-4895-a063-b0a7b43b8f38,e461116e-0903-46ae-9f00-5f7be9fade64,MER00416,87156.87,1250.31,85906.56,2024-09-21,2024-09-20,1,Settled,BNK236986708
7f3a6e06-480c-444a-992b-1b0a35690be3,c48585a1-7c31-43ac-92e7-311b7fa81f49,MER00505,4407.87,44.59,4363.28,2024-03-16,2024-03-11,5,Settled,BNK258681261
0c89f69a-b993-4e44-b475-057a0985146a,93a8b9aa-e7de-495c-a64c-4f4c0c09c2ea,MER00649,3868.08,53.93,3814.15,2023-08-27,2023-08-25,2,Settled,BNK696170866
385efb12-f983-4bb3-a92a-a37c1168e964,79010131-c8a7-4ac4-87d3-fe51a6b11a34,MER00526,1659.15,11.03,1648.12,2024-06-15,2024-06-13,2,Settled,BNK168275464
696051e2-330b-45a3-bbe9-05545f3be087,2386cf46-279e-4bc4-b34e-cbeadb97b80f,MER00143,9707.72,170.04,9537.68,2024-03-25,2024-03-24,1,Settled,BNK832917493
4a228879-97ce-40c8-8e7e-4bae800468fc,6235f212-a12f-47a3-9a8b-9bbbd8c6fba8,MER00009,23974.64,165.9,23808.74,2025-01-02,2025-01-01,1,Settled,BNK886179420
41a43d19-28bf-4405-9ba0-19d872ec1a21,b5b30003-ef39-44d1-81f0-f765e43481d8,MER00544,177436.99,1517.84,175919.15,2024-12-25,2024-12-24,1,Settled,BNK881455148
1ef5c643-a294-488a-901f-30edc40bdb66,98344245-1605-4f6d-8076-491920ef0b43,MER00368,10835.62,180.72,10654.9,2023-12-09,2023-12-08,1,Pending,BNK904807736
f25680a9-a2c2-41fc-96bf-1c8a3b9a1bab,420d1000-335f-4cf8-bbc5-e7c585651521,MER00130,8091.99,97.55,7994.44,2024-03-16,2024-03-15,1,Pending,BNK412052466
9e1be64d-b1d5-46e2-96c4-8381625c6c26,e8d86d95-ac6b-4e0a-9657-031bbddfcb42,MER00316,12747.15,176.47,12570.68,2023-05-31,2023-05-30,1,Settled,BNK775790403
ca65f3e1-078c-41fc-84aa-75707e370104,3c9dcb8f-1a42-41db-af99-c48989e330e8,MER00061,13208.37,166.5,13041.87,2023-11-13,2023-11-11,2,Settled,BNK546246129
d2f3db4d-5d60-4daf-8481-b0910ca6b995,1cbedff6-705b-448a-b1d0-f670e68ab0cc,MER00483,23970.46,279.42,23691.04,2023-04-13,2023-04-12,1,Settled,BNK826592713
226286ec-dfe5-4ba5-9910-ab231824321c,a91d2874-ab5a-4db3-914d-7e4ecbe672f8,MER00272,2403.2,35.52,2367.68,2024-08-04,2024-08-01,3,Pending,BNK330231853
31bb3888-77e2-4b34-a5b1-e85d2445718c,6c98741f-74a6-4bc8-a51d-4df6c28df97b,MER00174,347622.51,6012.84,341609.67,2024-05-09,2024-05-08,1,Settled,BNK843930099
9b746f22-5a7b-4818-91c4-07b424fb11db,84ec9213-5b68-4439-af9b-17738fa82818,MER00423,25985.35,499.82,25485.53,2024-05-23,2024-05-21,2,Settled,BNK695632141
16cbc3bc-f120-4c45-b4b0-3ca73cb5678e,e4f60a2c-c7e3-4e8a-8d50-cbf5f8f259c4,MER00255,4940.8,57.78,4883.02,2023-10-10,2023-10-08,2,Settled,BNK760063029
23a02945-7391-4bd8-854d-41b34e605fb6,4440ed6c-97e2-4241-8407-8da128ba28a5,MER00212,25793.38,346.03,25447.35,2024-09-04,2024-08-30,5,Settled,BNK965506901
